A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,2,1551563832665,"{""time"": 1551563832665, ""mark"": ""questionAundefined_start""}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,3,1551563859258,"{""response_time"": 26592, ""fever"": true, ""condition"": 0, ""mark"": ""questionA0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551563859257, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,4,1551563875431,"{""response_time"": 16173, ""fever"": false, ""condition"": 0, ""mark"": ""questionA1_stop"", ""headache_credit"": 0, ""cough_credit"": 6, ""time"": 1551563875431, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,5,1551563878611,"{""response_time"": 3180, ""fever"": false, ""condition"": 0, ""mark"": ""questionA2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551563878611, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,6,1551563901840,"{""response_time"": 23229, ""fever"": true, ""condition"": 0, ""mark"": ""questionB0_stop"", ""headache_credit"": 0, ""cough_credit"": 5, ""time"": 1551563901840, ""cough"": true, ""fever_credit"": 5, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,7,1551563909414,"{""response_time"": 7573, ""fever"": false, ""condition"": 0, ""mark"": ""questionB1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551563909414, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,8,1551563926451,"{""response_time"": 17037, ""fever"": false, ""condition"": 0, ""mark"": ""questionB2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551563926451, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,9,1551563948378,"{""response_time"": 21927, ""fever"": true, ""condition"": 0, ""mark"": ""questionC0_stop"", ""headache_credit"": 0, ""cough_credit"": 5, ""time"": 1551563948378, ""cough"": true, ""fever_credit"": 5, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,10,1551563971255,"{""response_time"": 22877, ""fever"": false, ""condition"": 0, ""mark"": ""questionC1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551563971255, ""cough"": true, ""fever_credit"": 6, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,11,1551563973985,"{""response_time"": 2729, ""fever"": false, ""condition"": 0, ""mark"": ""questionC2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551563973985, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,12,1551563979579,"{""response_time"": 5594, ""fever"": true, ""condition"": 0, ""mark"": ""questionD0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551563979579, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,13,1551563985714,"{""response_time"": 6135, ""fever"": false, ""condition"": 0, ""mark"": ""questionD1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551563985714, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,14,1551563988096,"{""response_time"": 2382, ""fever"": false, ""condition"": 0, ""mark"": ""questionD2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551563988096, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,15,1551563988098,"{""time"": 1551563988098, ""mark"": ""debrief_start""}"
A22QD6M0A2C77C:3R5F3LQFV3KYZ202SL8DWFURNRHOZT,16,1551563992076,"{""answer"": ""agree"", ""time"": 1551563992076, ""response_time"": 3978, ""mark"": ""debrief_end""}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,0,1551567229761,"{""time"": 1551567229761, ""condition"": 0, ""mark"": ""instructions_start""}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,1,1551567254714,"{""time"": 1551567254714, ""response_time"": 24953, ""condition"": 0, ""mark"": ""instructions_stop""}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,2,1551567254718,"{""time"": 1551567254718, ""mark"": ""questionAundefined_start""}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,3,1551567306180,"{""response_time"": 51462, ""fever"": true, ""condition"": 0, ""mark"": ""questionA0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551567306180, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,4,1551567325650,"{""response_time"": 19470, ""fever"": false, ""condition"": 0, ""mark"": ""questionA1_stop"", ""headache_credit"": 0, ""cough_credit"": 8, ""time"": 1551567325650, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,5,1551567329945,"{""response_time"": 4295, ""fever"": false, ""condition"": 0, ""mark"": ""questionA2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551567329945, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,6,1551567337316,"{""response_time"": 7371, ""fever"": true, ""condition"": 0, ""mark"": ""questionB0_stop"", ""headache_credit"": 0, ""cough_credit"": 5, ""time"": 1551567337316, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,7,1551567340511,"{""response_time"": 3195, ""fever"": false, ""condition"": 0, ""mark"": ""questionB1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551567340511, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,8,1551567343841,"{""response_time"": 3330, ""fever"": false, ""condition"": 0, ""mark"": ""questionB2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551567343841, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,9,1551567349402,"{""response_time"": 5561, ""fever"": true, ""condition"": 0, ""mark"": ""questionC0_stop"", ""headache_credit"": 0, ""cough_credit"": 5, ""time"": 1551567349402, ""cough"": true, ""fever_credit"": 5, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,10,1551567358418,"{""response_time"": 9016, ""fever"": false, ""condition"": 0, ""mark"": ""questionC1_stop"", ""headache_credit"": 0, ""cough_credit"": 8, ""time"": 1551567358418, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,11,1551567360938,"{""response_time"": 2520, ""fever"": false, ""condition"": 0, ""mark"": ""questionC2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551567360938, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,12,1551567364879,"{""response_time"": 3941, ""fever"": true, ""condition"": 0, ""mark"": ""questionD0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551567364879, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,13,1551567368497,"{""response_time"": 3617, ""fever"": false, ""condition"": 0, ""mark"": ""questionD1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551567368497, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,14,1551567369799,"{""response_time"": 1302, ""fever"": false, ""condition"": 0, ""mark"": ""questionD2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551567369799, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,15,1551567369802,"{""time"": 1551567369802, ""mark"": ""debrief_start""}"
A19H44LQJ0TEXF:3QFUFYSY9ZFOQSZK8PZXFP84UVOF4N,16,1551567375184,"{""answer"": ""agree"", ""time"": 1551567375184, ""response_time"": 5382, ""mark"": ""debrief_end""}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,0,1551576022453,"{""time"": 1551576022453, ""condition"": 0, ""mark"": ""instructions_start""}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,1,1551576033877,"{""time"": 1551576033877, ""response_time"": 11424, ""condition"": 0, ""mark"": ""instructions_stop""}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,2,1551576033913,"{""time"": 1551576033913, ""mark"": ""questionAundefined_start""}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,3,1551576077966,"{""response_time"": 44053, ""fever"": true, ""condition"": 0, ""mark"": ""questionA0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551576077966, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,4,1551576110938,"{""response_time"": 32972, ""fever"": false, ""condition"": 0, ""mark"": ""questionA1_stop"", ""headache_credit"": 0, ""cough_credit"": 8, ""time"": 1551576110938, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,5,1551576123439,"{""response_time"": 12501, ""fever"": false, ""condition"": 0, ""mark"": ""questionA2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576123439, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,6,1551576142937,"{""response_time"": 19498, ""fever"": true, ""condition"": 0, ""mark"": ""questionB0_stop"", ""headache_credit"": 0, ""cough_credit"": 5, ""time"": 1551576142937, ""cough"": true, ""fever_credit"": 5, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,7,1551576153550,"{""response_time"": 10613, ""fever"": false, ""condition"": 0, ""mark"": ""questionB1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551576153550, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,8,1551576157484,"{""response_time"": 3934, ""fever"": false, ""condition"": 0, ""mark"": ""questionB2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576157484, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,9,1551576180019,"{""response_time"": 22535, ""fever"": true, ""condition"": 0, ""mark"": ""questionC0_stop"", ""headache_credit"": 0, ""cough_credit"": 5, ""time"": 1551576180019, ""cough"": true, ""fever_credit"": 5, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,10,1551576193803,"{""response_time"": 13784, ""fever"": false, ""condition"": 0, ""mark"": ""questionC1_stop"", ""headache_credit"": 0, ""cough_credit"": 8, ""time"": 1551576193803, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,11,1551576196278,"{""response_time"": 2475, ""fever"": false, ""condition"": 0, ""mark"": ""questionC2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576196278, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,12,1551576206751,"{""response_time"": 10473, ""fever"": true, ""condition"": 0, ""mark"": ""questionD0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551576206751, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,13,1551576215887,"{""response_time"": 9136, ""fever"": false, ""condition"": 0, ""mark"": ""questionD1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551576215887, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,14,1551576220848,"{""response_time"": 4961, ""fever"": false, ""condition"": 0, ""mark"": ""questionD2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576220848, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,15,1551576220872,"{""time"": 1551576220872, ""mark"": ""debrief_start""}"
A2NA2OJT15COZY:3WOKGM4L72G1XHUCORVLQGR55K70OM,16,1551576230537,"{""answer"": ""agree"", ""time"": 1551576230537, ""response_time"": 9665, ""mark"": ""debrief_end""}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,0,1551576166512,"{""time"": 1551576166512, ""condition"": 0, ""mark"": ""instructions_start""}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,1,1551576211041,"{""time"": 1551576211041, ""response_time"": 44529, ""condition"": 0, ""mark"": ""instructions_stop""}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,2,1551576211046,"{""time"": 1551576211046, ""mark"": ""questionAundefined_start""}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,3,1551576374356,"{""response_time"": 163310, ""fever"": true, ""condition"": 0, ""mark"": ""questionA0_stop"", ""headache_credit"": 1, ""cough_credit"": 1, ""time"": 1551576374356, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,4,1551576424530,"{""response_time"": 50174, ""fever"": false, ""condition"": 0, ""mark"": ""questionA1_stop"", ""headache_credit"": 1, ""cough_credit"": 3, ""time"": 1551576424530, ""cough"": true, ""fever_credit"": 4, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,5,1551576443544,"{""response_time"": 19014, ""fever"": false, ""condition"": 0, ""mark"": ""questionA2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576443544, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,6,1551576497270,"{""response_time"": 53726, ""fever"": true, ""condition"": 0, ""mark"": ""questionB0_stop"", ""headache_credit"": 1, ""cough_credit"": 3, ""time"": 1551576497270, ""cough"": true, ""fever_credit"": 6, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,7,1551576508234,"{""response_time"": 10964, ""fever"": false, ""condition"": 0, ""mark"": ""questionB1_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551576508234, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,8,1551576515971,"{""response_time"": 7737, ""fever"": false, ""condition"": 0, ""mark"": ""questionB2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576515971, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,9,1551576536253,"{""response_time"": 20281, ""fever"": true, ""condition"": 0, ""mark"": ""questionC0_stop"", ""headache_credit"": 1, ""cough_credit"": 4, ""time"": 1551576536253, ""cough"": true, ""fever_credit"": 5, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,10,1551576557984,"{""response_time"": 21731, ""fever"": false, ""condition"": 0, ""mark"": ""questionC1_stop"", ""headache_credit"": 2, ""cough_credit"": 6, ""time"": 1551576557984, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,11,1551576568276,"{""response_time"": 10292, ""fever"": false, ""condition"": 0, ""mark"": ""questionC2_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551576568276, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
A3LT7W355XOAKF:3HRMW88U17QDXE90BBG8YC20AKS0M7,12,1551576589353,"{""response_time"": 21077, ""fever"": true, ""condition"": 0, ""mark"": ""questionD0_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551576589353, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
